"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","direction"
NA,0.0363099804204237,0.193,0.464,NA,"SPG21","Not Significant"
NA,0.289574943828594,0.252,0.522,NA,"C2orf63","Not Significant"
NA,-1.36709431709595,0.092,0.362,NA,"H6PD","Not Significant"
NA,-1.21167938048893,0.034,0.304,NA,"INHBB","Not Significant"
NA,-0.818824291644794,0.252,0.522,NA,"RAD1","Not Significant"
NA,-0.656265668816309,0.092,0.362,NA,"ZNF441","Not Significant"
NA,-0.0146615902520999,0.151,0.42,NA,"CTDSPL","Not Significant"
NA,-0.0870656666901777,0.151,0.42,NA,"GPC1","Not Significant"
NA,-1.40544223841215,0.151,0.42,NA,"USP54","Not Significant"
NA,0.0743932624543566,0.151,0.42,NA,"ZNF501","Not Significant"
NA,-0.434453814496848,0.311,0.58,NA,"AP3D1","Not Significant"
NA,-0.464291836650446,0.311,0.58,NA,"MBD1","Not Significant"
NA,-0.553150619387853,0.21,0.478,NA,"CEP250","Not Significant"
NA,0.410660223734319,0.37,0.638,NA,"PCNX","Not Significant"
NA,0.922059998602192,0.37,0.638,NA,"UBA2","Not Significant"
NA,-1.49308811713496,0.008,0.275,NA,"CYP3A43","Not Significant"
NA,-2.3323762501496,0.168,0.435,NA,"FBXL3","Not Significant"
NA,-3.26330008688193,0.008,0.275,NA,"SAMD9L","Not Significant"
NA,-3.06420381447991,0.008,0.275,NA,"SEMA3D","Not Significant"
NA,-2.57293332940084,0.008,0.275,NA,"SLC35D2","Not Significant"
NA,-1.45689867088137,0.168,0.435,NA,"UNC50","Not Significant"
NA,0.193855361910683,0.227,0.493,NA,"FAM125B","Not Significant"
NA,-0.384066827779279,0.067,0.333,NA,"ZNF449","Not Significant"
NA,0.461848991013451,0.328,0.594,NA,"CDC37","Not Significant"
NA,-1.43111605738986,0.286,0.551,NA,"CWC25","Not Significant"
NA,-0.252237862039881,0.286,0.551,NA,"MED14","Not Significant"
NA,0.667377881103144,0.126,0.391,NA,"AKT2","Not Significant"
NA,-0.81322478252592,0.387,0.652,NA,"RFX3","Not Significant"
NA,-4.07408049501021,0.025,0.29,NA,"HGF","Not Significant"
NA,2.94583505312291,0.294,0.029,NA,"KIAA1644","Not Significant"
NA,-4.36245286134361,0.025,0.29,NA,"MR1","Not Significant"
NA,2.6916043302536,0.294,0.029,NA,"SLC35F2","Not Significant"
NA,-1.77888062616823,0.025,0.29,NA,"TMEM133","Not Significant"
NA,-0.590982931924546,0.185,0.449,NA,"AKAP10","Not Significant"
NA,2.25812778657686,0.496,0.232,NA,"DOPEY2","Not Significant"
NA,0.795891092813497,0.345,0.609,NA,"EFTUD2","Not Significant"
NA,-1.30364411789576,0.185,0.449,NA,"PDK2","Not Significant"
NA,1.76179627580866,0.336,0.072,NA,"ST8SIA4","Not Significant"
NA,-0.803002147643392,0.084,0.348,NA,"C2orf74","Not Significant"
NA,-1.04629882089045,0.084,0.348,NA,"RAPGEFL1","Not Significant"
NA,-0.657605984403448,0.084,0.348,NA,"SERPING1","Not Significant"
NA,-2.78630633304766,0.042,0.304,NA,"ARHGAP29","Not Significant"
NA,-2.6118624509761,0.042,0.304,NA,"ARHGAP5-AS1","Not Significant"
NA,-1.22405742989184,0.042,0.304,NA,"FAHD2B","Not Significant"
NA,-0.646812962434959,0.521,0.783,NA,"VPS36","Not Significant"
NA,1.14979938583244,0.681,0.42,NA,"GAS5","Not Significant"
NA,-4.71478187805096,0,0.261,NA,"ADRB2","Not Significant"
NA,-3.08273076838766,0,0.261,NA,"C1R","Not Significant"
NA,-0.311499858644265,0.261,0.522,NA,"CAB39","Not Significant"
NA,-3.98850154292048,0,0.261,NA,"DDIT4L","Not Significant"
NA,-1.32726663827708,0,0.261,NA,"EFHD2","Not Significant"
NA,1.14958718785021,0.42,0.159,NA,"HES6","Not Significant"
NA,-3.00168852378451,0,0.261,NA,"LOC100130894","Not Significant"
NA,-3.9103127000237,0,0.261,NA,"MOCS1","Not Significant"
NA,-1.23687828008297,0,0.261,NA,"S100A1","Not Significant"
NA,-2.87650853513873,0,0.261,NA,"TF","Not Significant"
NA,-4.12680424349539,0,0.261,NA,"TMEM132C","Not Significant"
NA,0.252010802647503,0.059,0.319,NA,"ADAMTS6","Not Significant"
NA,-0.195772764955456,0.218,0.478,NA,"FKTN","Not Significant"
NA,-2.21857871178058,0.059,0.319,NA,"FMO5","Not Significant"
NA,0.796866183088045,0.218,0.478,NA,"INTS2","Not Significant"
NA,-0.982053202517766,0.059,0.319,NA,"LOC100132356","Not Significant"
NA,-0.274682782969377,0.218,0.478,NA,"TTBK2","Not Significant"
NA,0.874396699029116,0.16,0.42,NA,"ZDHHC4","Not Significant"
NA,-1.23589858418598,0.118,0.377,NA,"FAM118B","Not Significant"
NA,-0.809510310909783,0.118,0.377,NA,"QDPR","Not Significant"
NA,-0.0164907651830446,0.277,0.536,NA,"UGGT2","Not Significant"
NA,0.943895271394365,0.563,0.304,NA,"ZNF445","Not Significant"
NA,-2.835808517105,0.017,0.275,NA,"IFFO1","Not Significant"
NA,-1.67601136199596,0.017,0.275,NA,"JDP2","Not Significant"
NA,-1.09669952574075,0.017,0.275,NA,"LOC100505681","Not Significant"
NA,-1.20745600928894,0.017,0.275,NA,"MYOM1","Not Significant"
NA,-0.350615556400407,0.496,0.754,NA,"NSRP1","Not Significant"
NA,3.50897523109465,0.345,0.087,NA,"TBC1D30","Not Significant"
NA,1.13174923226321,0.076,0.333,NA,"BCL7B","Not Significant"
NA,0.152780597959409,0.076,0.333,NA,"BTBD8","Not Significant"
NA,-0.898647713677981,0.076,0.333,NA,"C6orf72","Not Significant"
NA,-0.462771468167686,0.076,0.333,NA,"GYS1","Not Significant"
NA,-0.780773259654185,0.134,0.391,NA,"LOC375190","Not Significant"
NA,-1.37842184805813,0.092,0.348,NA,"ATP9B","Not Significant"
NA,-2.90849070907832,0.034,0.29,NA,"C15orf33","Not Significant"
NA,-1.77868624594381,0.092,0.348,NA,"GALT","Not Significant"
NA,0.576885704876101,0.353,0.609,NA,"MCM3AP","Not Significant"
NA,-1.2703761851343,0.092,0.348,NA,"NPAS2","Not Significant"
NA,-1.78497424136459,0.092,0.348,NA,"PACSIN2","Not Significant"
NA,-0.480841698449048,0.034,0.29,NA,"SORBS3","Not Significant"
NA,-0.213213463818018,0.193,0.449,NA,"THAP6","Not Significant"
NA,-0.350994976985281,0.412,0.667,NA,"OSBPL9","Not Significant"
NA,0.516126713599502,0.252,0.507,NA,"ASTE1","Not Significant"
NA,-0.623472241773259,0.151,0.406,NA,"FLJ37453","Not Significant"
NA,0.250275990694523,0.151,0.406,NA,"MPHOSPH9","Not Significant"
NA,0.703716109595298,0.252,0.507,NA,"NELL1","Not Significant"
NA,-0.14350822843935,0.252,0.507,NA,"WWP1","Not Significant"
NA,-0.680772612636924,0.05,0.304,NA,"MYO15A","Not Significant"
NA,-1.01617333861551,0.21,0.464,NA,"PIP4K2C","Not Significant"
NA,-0.0534276025339877,0.21,0.464,NA,"RBM14","Not Significant"
NA,-1.13889963855015,0.05,0.304,NA,"ST8SIA3","Not Significant"
NA,-1.69740776035828,0.05,0.304,NA,"TYW1B","Not Significant"
NA,-0.359636102945904,0.311,0.565,NA,"SNX3","Not Significant"
NA,0.362075493723032,0.37,0.623,NA,"AASDH","Not Significant"
NA,-0.227429838069264,0.109,0.362,NA,"AUH","Not Significant"
NA,3.47359082947186,0.311,0.058,NA,"CELF3","Not Significant"
NA,-3.67478134621996,0.008,0.261,NA,"CHST3","Not Significant"
NA,-3.52305365604275,0.008,0.261,NA,"COLEC12","Not Significant"
NA,0.378999646437296,0.37,0.623,NA,"KDM3B","Not Significant"
NA,0.486262742631122,0.269,0.522,NA,"LYRM1","Not Significant"
NA,-1.02750220558498,0.008,0.261,NA,"MVP","Not Significant"
NA,-2.19967924799092,0.008,0.261,NA,"RGL3","Not Significant"
NA,-1.7692137377694,0.008,0.261,NA,"SNORD28","Not Significant"
NA,0.0359640524525475,0.429,0.681,NA,"ATP13A3","Not Significant"
NA,-1.74276659085064,0.067,0.319,NA,"AGAP5","Not Significant"
NA,0.461730421315918,0.067,0.319,NA,"DNAH2","Not Significant"
NA,-1.98186468057922,0.168,0.42,NA,"MRPL16","Not Significant"
NA,-1.82902953991574,0.067,0.319,NA,"PRKG1","Not Significant"
NA,-0.38950487744021,0.168,0.42,NA,"SACM1L","Not Significant"
NA,0.279608341812219,0.067,0.319,NA,"SETD6","Not Significant"
NA,-0.614260827073227,0.168,0.42,NA,"UNG","Not Significant"
NA,0.221221754497253,0.328,0.58,NA,"RAB3GAP1","Not Significant"
NA,1.74561975544842,0.328,0.58,NA,"USPL1","Not Significant"
NA,-0.618381862090501,0.227,0.478,NA,"CPLX2","Not Significant"
NA,-0.14289899888696,0.126,0.377,NA,"PRKCSH","Not Significant"
NA,-0.311755519845438,0.126,0.377,NA,"PTPRN","Not Significant"
NA,1.14780970089641,0.227,0.478,NA,"ZSWIM5","Not Significant"
NA,-0.855781349549995,0.025,0.275,NA,"LOC729970","Not Significant"
NA,-1.51833304488461,0.185,0.435,NA,"RNF149","Not Significant"
NA,-2.50798443193699,0.025,0.275,NA,"TNFAIP8L3","Not Significant"
NA,-3.26903432566078,0.025,0.275,NA,"TRIP6","Not Significant"
NA,0.0244480568305998,0.185,0.435,NA,"ZNF426","Not Significant"
NA,0.676953895154348,0.403,0.652,NA,"AP3M1","Not Significant"
NA,0.693550290108866,0.244,0.493,NA,"DFNA5","Not Significant"
NA,-1.73968833312179,0.345,0.594,NA,"EPN2","Not Significant"
NA,-2.16816620963706,0.084,0.333,NA,"FKBP14","Not Significant"
NA,0.207521094588659,0.244,0.493,NA,"KDM4A","Not Significant"
NA,-0.0983762317651955,0.084,0.333,NA,"KIAA1147","Not Significant"
NA,-1.2438593007528,0.084,0.333,NA,"MEPCE","Not Significant"
NA,0.292200008613829,0.244,0.493,NA,"PHLDB1","Not Significant"
NA,-1.69892121425737,0.084,0.333,NA,"PWP2","Not Significant"
NA,-0.743401508274566,0.084,0.333,NA,"RMST","Not Significant"
NA,-0.477927635268466,0.244,0.493,NA,"RPS6KC1","Not Significant"
NA,-1.67917226651174,0.084,0.333,NA,"YIF1A","Not Significant"
NA,0.551231191053312,0.303,0.551,NA,"FBXW11","Not Significant"
NA,0.00985263839695616,0.303,0.551,NA,"THUMPD2","Not Significant"
NA,0.569349903145268,0.303,0.551,NA,"UCHL5","Not Significant"
NA,-0.396264633094956,0.143,0.391,NA,"CACNA1D","Not Significant"
NA,-0.121903823373371,0.143,0.391,NA,"GKAP1","Not Significant"
NA,0.461629733014608,0.277,0.029,NA,"ISLR2","Not Significant"
NA,-0.943137132700375,0.143,0.391,NA,"NUDT9","Not Significant"
NA,-1.02645629278194,0.143,0.391,NA,"SNX9","Not Significant"
NA,-1.28013529192383,0.143,0.391,NA,"ZBED6","Not Significant"
NA,-1.36140365752921,0.042,0.29,NA,"LOC100132215","Not Significant"
NA,-0.240616093510799,0.042,0.29,NA,"ZNF446","Not Significant"
NA,-0.602216360484543,0.202,0.449,NA,"KCTD15","Not Significant"
NA,-0.400875327212558,0.101,0.348,NA,"APOA1BP","Not Significant"
NA,-0.697994646914467,0.101,0.348,NA,"LYPD1","Not Significant"
NA,0.274174405593558,0.101,0.348,NA,"SLC38A7","Not Significant"
NA,0.558287992726491,0.101,0.348,NA,"ZAK","Not Significant"
NA,-1.45645397415877,0.218,0.464,NA,"PIP5K1A","Not Significant"
NA,-0.903830765201919,0.16,0.406,NA,"TLN1","Not Significant"
NA,0.229938482864437,0.218,0.464,NA,"TMEM123","Not Significant"
NA,0.0883422065836137,0.16,0.406,NA,"ZCCHC2","Not Significant"
NA,-0.0423238807052684,0.261,0.507,NA,"PHF17","Not Significant"
NA,0.314713833006061,0.261,0.507,NA,"PRKAA1","Not Significant"
NA,-0.44939641479586,0.261,0.507,NA,"RPS6KA5","Not Significant"
NA,1.35618605315546,0.261,0.507,NA,"SYT14","Not Significant"
NA,2.56239550402681,0.303,0.058,NA,"TBR1","Not Significant"
NA,-3.33298990886897,0.059,0.304,NA,"TYK2","Not Significant"
NA,1.4553150601692,0.403,0.159,NA,"PCDH11X","Not Significant"
NA,-0.0741930304618119,0.176,0.42,NA,"ACER3","Not Significant"
NA,-0.184385070952938,0.017,0.261,NA,"CAMK1G","Not Significant"
NA,-3.14580765632069,0.017,0.261,NA,"CYP27A1","Not Significant"
NA,-2.20965183344187,0.017,0.261,NA,"ELF1","Not Significant"
NA,1.26475719029493,0.017,0.261,NA,"LDB3","Not Significant"
NA,1.03859956807762,0.176,0.42,NA,"MAST1","Not Significant"
NA,-0.178367806216136,0.118,0.362,NA,"PIGM","Not Significant"
NA,-1.36585865462269,0.118,0.362,NA,"VEGFB","Not Significant"
NA,-0.553407790143978,0.336,0.58,NA,"SF3A1","Not Significant"
NA,0.328075624002717,0.134,0.377,NA,"C7orf55","Not Significant"
NA,0.28958303004977,0.134,0.377,NA,"DDX20","Not Significant"
NA,0.697031302388445,0.134,0.377,NA,"LRRC4C","Not Significant"
NA,2.98833778784337,0.286,0.043,NA,"MEX3B","Not Significant"
NA,-0.38036349481722,0.076,0.319,NA,"PIGN","Not Significant"
NA,-2.43166261647292,0.076,0.319,NA,"SAP30","Not Significant"
NA,0.727817964968502,0.134,0.377,NA,"SLC33A1","Not Significant"
NA,-0.00250539315380705,0.134,0.377,NA,"STXBP5L","Not Significant"
NA,0.634095742715301,0.294,0.536,NA,"PTGFRN","Not Significant"
NA,-0.760224144414917,0.294,0.536,NA,"SNX2","Not Significant"
NA,0.749156389023891,0.294,0.536,NA,"WIPI2","Not Significant"
NA,0.0370022474113205,0.193,0.435,NA,"NEB","Not Significant"
NA,0.521458304434418,0.454,0.696,NA,"AMD1","Not Significant"
NA,0.149212455437524,0.454,0.696,NA,"IREB2","Not Significant"
NA,-0.707989948107822,0.034,0.275,NA,"RAP1GAP","Not Significant"
NA,-0.908645190184421,0.092,0.333,NA,"SDHC","Not Significant"
NA,0.873539126275853,0.092,0.333,NA,"ZXDA","Not Significant"
NA,-1.04689792074058,0.252,0.493,NA,"NEK4","Not Significant"
NA,-0.622874586937169,0.311,0.551,NA,"GNAI2","Not Significant"
NA,0.131091986034207,0.412,0.652,NA,"SH3BGRL","Not Significant"
NA,-2.03203736471182,0.151,0.391,NA,"SLC35C2","Not Significant"
NA,1.64781434048186,0.37,0.13,NA,"RSU1","Not Significant"
NA,0.692465621467265,0.21,0.449,NA,"ENOPH1","Not Significant"
NA,0.138263286486909,0.21,0.449,NA,"LOC338799","Not Significant"
NA,-0.786455481567287,0.109,0.348,NA,"FAHD2A","Not Significant"
NA,-0.775127296838384,0.168,0.406,NA,"PATL1","Not Significant"
NA,0.113600491272066,0.168,0.406,NA,"SNX25","Not Significant"
NA,-0.255759726210274,0.269,0.507,NA,"RTCD1","Not Significant"
NA,3.2741558528454,0.412,0.174,NA,"SFXN3","Not Significant"
NA,-0.704758901198182,0.672,0.435,NA,"LOC644961","Not Significant"
NA,0.168563415065387,0.227,0.464,NA,"KCTD7","Not Significant"
NA,2.97684685777016,0.353,0.116,NA,"KIF20B","Not Significant"
NA,-0.335872776027373,0.067,0.304,NA,"MOXD1","Not Significant"
NA,-3.57122747939499,0.067,0.304,NA,"RPGR","Not Significant"
NA,-1.15706162908093,0.067,0.304,NA,"TEP1","Not Significant"
NA,-0.486282336021156,0.286,0.522,NA,"ABCB7","Not Significant"
NA,0.255965946829456,0.286,0.522,NA,"C14orf132","Not Significant"
NA,1.04109220237813,0.286,0.522,NA,"HIP1","Not Significant"
NA,-1.03624411585367,0.286,0.522,NA,"PITPNA","Not Significant"
NA,-3.68770045521023,0.025,0.261,NA,"C14orf149","Not Significant"
NA,-2.61613708222972,0.025,0.261,NA,"CADPS2","Not Significant"
NA,0.424106736054765,0.025,0.261,NA,"DNMBP","Not Significant"
NA,-1.92890941919679,0.126,0.362,NA,"DCAF11","Not Significant"
NA,-0.739004140767917,0.126,0.362,NA,"TMEM165","Not Significant"
NA,2.12606926276152,0.294,0.058,NA,"VAT1","Not Significant"
NA,0.141438062122009,0.185,0.42,NA,"AGGF1","Not Significant"
NA,0.683002560371072,0.185,0.42,NA,"AKTIP","Not Significant"
NA,1.07786268636265,0.345,0.58,NA,"CSMD3","Not Significant"
NA,-0.186283533022173,0.403,0.638,NA,"CWF19L2","Not Significant"
NA,-1.11064685620492,0.084,0.319,NA,"DDX31","Not Significant"
NA,-1.6333861657288,0.084,0.319,NA,"FAIM","Not Significant"
NA,-2.01179474978052,0.084,0.319,NA,"GBA","Not Significant"
NA,0.834592638324451,0.403,0.638,NA,"HIVEP1","Not Significant"
NA,0.80664388134629,0.345,0.58,NA,"MRPL19","Not Significant"
NA,-1.64108508810326,0.084,0.319,NA,"MRPL2","Not Significant"
NA,0.195777283955963,0.143,0.377,NA,"KLC4","Not Significant"
NA,-2.37799243884921,0.143,0.377,NA,"POLR2J4","Not Significant"
NA,-0.525281178291594,0.244,0.478,NA,"ATE1","Not Significant"
NA,-1.21159351843751,0.042,0.275,NA,"AKR7A2","Not Significant"
NA,-1.49414119785358,0.042,0.275,NA,"C9orf3","Not Significant"
NA,-0.320603813699304,0.042,0.275,NA,"TRAF5","Not Significant"
NA,-0.598357975525699,0.202,0.435,NA,"OXCT1","Not Significant"
NA,-0.0630295749425998,0.319,0.551,NA,"TTC21B","Not Significant"
NA,-0.798022304448141,0.101,0.333,NA,"ARSD","Not Significant"
NA,-1.2529721384229,0.101,0.333,NA,"JAK2","Not Significant"
NA,-0.686588533398311,0.101,0.333,NA,"TFAP2C","Not Significant"
NA,-0.830363635711307,0.261,0.493,NA,"CLOCK","Not Significant"
NA,1.84602622777977,0.261,0.493,NA,"RPP14","Not Significant"
NA,2.33899056974408,0.218,0.449,NA,"CREB5","Not Significant"
NA,0.56040219559591,0.16,0.391,NA,"MARCH3","Not Significant"
NA,0.44353522610327,0.218,0.449,NA,"XPNPEP1","Not Significant"
NA,-1.31630500687688,0.059,0.29,NA,"C19orf44","Not Significant"
NA,-1.66170587072407,0.059,0.29,NA,"DYRK4","Not Significant"
NA,0.336898231504975,0.059,0.29,NA,"KIAA1908","Not Significant"
NA,-0.69266133787257,0.059,0.29,NA,"LOC646329","Not Significant"
NA,2.22415321332107,0.303,0.072,NA,"POU2F2","Not Significant"
NA,0.457305748479072,0.361,0.13,NA,"PTMS","Not Significant"
NA,-2.16476701628882,0.059,0.29,NA,"SVIP","Not Significant"
NA,0.0867338744357102,0.176,0.406,NA,"MARCH5","Not Significant"
NA,1.24163538078764,0.176,0.406,NA,"NARG2","Not Significant"
NA,-0.461652278404056,0.176,0.406,NA,"PLEKHA6","Not Significant"
NA,-0.515120127367643,0.176,0.406,NA,"TBC1D20","Not Significant"
NA,0.337960085185308,0.277,0.507,NA,"ANAPC7","Not Significant"
NA,-0.306707476918686,0.118,0.348,NA,"DNAJC24","Not Significant"
NA,-0.889407201290018,0.118,0.348,NA,"SYVN1","Not Significant"
NA,1.30797102377786,0.118,0.348,NA,"ZBTB39","Not Significant"
NA,2.33223323333548,0.563,0.333,NA,"ZNF704","Not Significant"
NA,0.23687363546256,0.235,0.464,NA,"MAP7D2","Not Significant"
NA,0.999764976277036,0.403,0.174,NA,"PIK3R2","Not Significant"
NA,1.97203829638351,0.345,0.116,NA,"AMOTL2","Not Significant"
NA,2.35244574413582,0.345,0.116,NA,"C11orf95","Not Significant"
NA,1.0798938298941,0.496,0.725,NA,"C2orf68","Not Significant"
NA,0.484024736003328,0.336,0.565,NA,"TMEM135","Not Significant"
NA,-1.08920786569177,0.134,0.362,NA,"CARD8","Not Significant"
NA,0.41363512692298,0.706,0.478,NA,"CLEC2D","Not Significant"
NA,1.9343333791409,0.076,0.304,NA,"GMIP","Not Significant"
NA,-1.50372569373056,0.076,0.304,NA,"HLCS","Not Significant"
NA,-1.12310589734498,0.076,0.304,NA,"HMGN5","Not Significant"
NA,-0.77064343020714,0.134,0.362,NA,"SEPT10","Not Significant"
NA,2.17713611344046,0.286,0.058,NA,"SH3GL2","Not Significant"
NA,-1.68246078649858,0.076,0.304,NA,"SHROOM2","Not Significant"
NA,-2.06332540091849,0.076,0.304,NA,"SLC2A11","Not Significant"
NA,-0.47607961100763,0.134,0.362,NA,"SND1","Not Significant"
NA,0.811413832145655,0.454,0.681,NA,"MORC3","Not Significant"
NA,-0.519564964184499,0.092,0.319,NA,"ATP13A1","Not Significant"
NA,0.00856031787665046,0.092,0.319,NA,"ATP6AP1L","Not Significant"
NA,-1.49135459940314,0.092,0.319,NA,"CROT","Not Significant"
NA,0.337179755974174,0.092,0.319,NA,"FAM108C1","Not Significant"
NA,-0.81412113100711,0.034,0.261,NA,"GPRC5C","Not Significant"
NA,-2.4331616760704,0.034,0.261,NA,"LOC100130890","Not Significant"
NA,-1.55214482193928,0.092,0.319,NA,"PIAS4","Not Significant"
NA,-2.12930292651937,0.034,0.261,NA,"RDH10","Not Significant"
NA,-3.32902271543236,0.034,0.261,NA,"SLC6A11","Not Significant"
NA,-0.825703837819846,0.092,0.319,NA,"SPRYD3","Not Significant"
NA,-0.472386101220831,0.151,0.377,NA,"CETN3","Not Significant"
NA,-0.194857144744214,0.151,0.377,NA,"FAM173B","Not Significant"
NA,1.02306184502649,0.151,0.377,NA,"IQCE","Not Significant"
NA,-0.151360246051968,0.252,0.478,NA,"C14orf135","Not Significant"
NA,0.257608873535368,0.252,0.478,NA,"ORC2","Not Significant"
NA,-2.1517880715457,0.05,0.275,NA,"GLT25D2","Not Significant"
NA,-1.26588983499716,0.05,0.275,NA,"KCTD9","Not Significant"
NA,0.711285254280358,0.21,0.435,NA,"DDX19A","Not Significant"
NA,-0.857922909889463,0.21,0.435,NA,"SURF4","Not Significant"
NA,-0.00956063745231273,0.109,0.333,NA,"LTA4H","Not Significant"
NA,-2.13970152328772,0.109,0.333,NA,"MTERF","Not Significant"
NA,-0.581363989681553,0.109,0.333,NA,"TRMT1L","Not Significant"
NA,0.674761048797656,0.109,0.333,NA,"YEATS4","Not Significant"
NA,2.0020429858044,0.311,0.087,NA,"NUDT11","Not Significant"
NA,0.0428803916215355,0.37,0.594,NA,"NSL1","Not Significant"
NA,-1.00397056491443,0.269,0.493,NA,"RNF40","Not Significant"
NA,0.278752935063881,0.328,0.551,NA,"MRPL44","Not Significant"
NA,-0.370855624270984,0.328,0.551,NA,"NDUFV1","Not Significant"
NA,-0.173550616022674,0.168,0.391,NA,"OSGEPL1","Not Significant"
NA,-1.17929443816634,0.067,0.29,NA,"LOC728558","Not Significant"
NA,-2.58088483753878,0.067,0.29,NA,"NUDT12","Not Significant"
NA,2.47627090421145,0.555,0.333,NA,"SLC4A7","Not Significant"
NA,-0.517100143909255,0.227,0.449,NA,"IGF2R","Not Significant"
NA,1.19535796900816,0.454,0.232,NA,"TCEB3","Not Significant"
NA,-0.619045758134368,0.126,0.348,NA,"ARHGEF10L","Not Significant"
NA,-2.10516542751962,0.126,0.348,NA,"ELAC2","Not Significant"
NA,-1.58355386600553,0.126,0.348,NA,"SEC31B","Not Significant"
NA,-1.26585811643033,0.126,0.348,NA,"SLC25A25","Not Significant"
NA,0.00889781951797985,0.387,0.609,NA,"ZZEF1","Not Significant"
NA,0.37909104990517,0.185,0.406,NA,"ABHD6","Not Significant"
NA,-0.523862446611658,0.185,0.406,NA,"C16orf52","Not Significant"
NA,-0.0801159846688848,0.185,0.406,NA,"RRM2B","Not Significant"
NA,0.095130972320441,0.504,0.725,NA,"DNAJC7","Not Significant"
NA,2.55890952494902,0.496,0.275,NA,"ZNF33A","Not Significant"
NA,1.19291376570362,0.244,0.464,NA,"GMCL1","Not Significant"
NA,0.27911082012929,0.244,0.464,NA,"METTL6","Not Significant"
NA,1.42417841799479,0.244,0.464,NA,"NEGR1","Not Significant"
NA,0.183631555907919,0.244,0.464,NA,"PNMAL1","Not Significant"
NA,-0.904956125549841,0.244,0.464,NA,"SEC24B","Not Significant"
NA,0.262236711519482,0.244,0.464,NA,"STRN","Not Significant"
NA,-0.0354742837013418,0.084,0.304,NA,"CD83","Not Significant"
NA,0.837668490100819,0.084,0.304,NA,"HPS3","Not Significant"
NA,-1.37159221678908,0.084,0.304,NA,"LIPT1","Not Significant"
NA,-1.53239963570085,0.084,0.304,NA,"NRIP3","Not Significant"
NA,0.583245336767511,0.345,0.565,NA,"ZCCHC6","Not Significant"
NA,0.470949433675852,0.303,0.522,NA,"MID1","Not Significant"
NA,2.65132574361728,0.277,0.058,NA,"MIR137HG","Not Significant"
NA,-0.451429956653548,0.303,0.522,NA,"PANK2","Not Significant"
NA,-0.140205145369241,0.143,0.362,NA,"B4GALT6","Not Significant"
NA,-2.18068292607135,0.042,0.261,NA,"C19orf54","Not Significant"
